 0.036577 0.000278 0.000239 
 0.037851 0.000164 0.000045 
 0.038939 0.000078 0.000132 
 0.037675 0.000195 0.000402 
 0.036571 0.000277 0.000219 
 0.037931 0.000157 0.000057 
 0.038917 0.000079 0.000142 
 0.037588 0.000203 0.000431 
 0.036571 0.000275 0.000197 
 0.038009 0.000150 0.000071 
 0.038889 0.000081 0.000154 
 0.037501 0.000210 0.000460 
 0.036577 0.000272 0.000174 
 0.038086 0.000144 0.000086 
 0.038855 0.000083 0.000168 
 0.037416 0.000217 0.000487 
 0.036588 0.000269 0.000151 
 0.038160 0.000137 0.000103 
 0.038816 0.000086 0.000183 
 0.037332 0.000224 0.000512 
 0.036605 0.000265 0.000127 
 0.038230 0.000131 0.000121 
 0.038771 0.000089 0.000200 
 0.037249 0.000231 0.000535 
 0.036627 0.000261 0.000104 
 0.038297 0.000125 0.000140 
 0.038721 0.000093 0.000220 
 0.037169 0.000237 0.000556 
 0.036655 0.000256 0.000083 
 0.038360 0.000120 0.000159 
 0.038667 0.000097 0.000241 
 0.037091 0.000243 0.000573 
 0.036688 0.000251 0.000062 
 0.038419 0.000114 0.000178 
 0.038607 0.000102 0.000266 
 0.037015 0.000249 0.000587 
 0.036726 0.000246 0.000044 
 0.038473 0.000109 0.000197 
 0.038544 0.000107 0.000292 
 0.036942 0.000254 0.000598 
 0.036770 0.000240 0.000029 
 0.038522 0.000105 0.000216 
 0.038476 0.000113 0.000321 
 0.036873 0.000258 0.000605 
 0.036819 0.000234 0.000017 
 0.038566 0.000100 0.000234 
 0.038405 0.000119 0.000353 
 0.036806 0.000263 0.000607 
 0.036872 0.000228 0.000009 
 0.038604 0.000096 0.000251 
 0.038330 0.000125 0.000387 
 0.036743 0.000266 0.000606 
 0.036930 0.000221 0.000005 
 0.038636 0.000093 0.000268 
 0.038253 0.000132 0.000423 
 0.036683 0.000269 0.000600 
 0.036992 0.000215 0.000005 
 0.038663 0.000090 0.000284 
 0.038173 0.000138 0.000461 
 0.036628 0.000272 0.000589 
 0.037057 0.000208 0.000010 
 0.038683 0.000087 0.000299 
 0.038090 0.000145 0.000501 
 0.036576 0.000274 0.000575 
 0.037125 0.000201 0.000019 
 0.038698 0.000085 0.000314 
 0.038006 0.000153 0.000542 
 0.036528 0.000275 0.000556 
 0.037196 0.000195 0.000033 
 0.038706 0.000083 0.000328 
 0.037919 0.000160 0.000584 
 0.036485 0.000276 0.000533 
 0.037268 0.000188 0.000052 
 0.038708 0.000082 0.000343 
 0.037832 0.000168 0.000627 
 0.036446 0.000276 0.000507 
 0.037342 0.000181 0.000074 
 0.038704 0.000081 0.000357 
 0.037744 0.000175 0.000670 
 0.036412 0.000275 0.000477 
 0.037417 0.000175 0.000101 
 0.038694 0.000081 0.000372 
 0.037656 0.000183 0.000712 
 0.036383 0.000274 0.000444 
 0.037491 0.000168 0.000131 
 0.038678 0.000081 0.000387 
 0.037567 0.000190 0.000754 
 0.036360 0.000273 0.000409 
 0.037566 0.000162 0.000164 
 0.038656 0.000082 0.000404 
 0.037479 0.000198 0.000794 
 0.036341 0.000270 0.000373 
 0.037639 0.000156 0.000199 
 0.038628 0.000083 0.000422 
 0.037391 0.000205 0.000832 
 0.036328 0.000268 0.000335 
 0.037710 0.000150 0.000236 
 0.038595 0.000085 0.000442 
 0.037303 0.000212 0.000868 
 0.036321 0.000264 0.000297 
 0.037780 0.000144 0.000274 
 0.038556 0.000088 0.000464 
 0.037217 0.000219 0.000901 
 0.036320 0.000261 0.000260 
 0.037847 0.000138 0.000313 
 0.038511 0.000090 0.000488 
 0.037131 0.000225 0.000931 
 0.036324 0.000257 0.000224 
 0.037911 0.000133 0.000352 
 0.038463 0.000094 0.000515 
 0.037047 0.000231 0.000957 
 0.036335 0.000252 0.000191 
 0.037971 0.000128 0.000390 
 0.038409 0.000098 0.000544 
 0.036965 0.000237 0.000978 
 0.036352 0.000247 0.000161 
 0.038028 0.000123 0.000428 
 0.038351 0.000102 0.000576 
 0.036885 0.000243 0.000995 
 0.036375 0.000242 0.000135 
 0.038080 0.000118 0.000464 
 0.038288 0.000107 0.000612 
 0.036806 0.000248 0.001007 
 0.036404 0.000236 0.000115 
 0.038128 0.000113 0.000499 
 0.038222 0.000112 0.000650 
 0.036729 0.000252 0.001014 
 0.036438 0.000231 0.000100 
 0.038171 0.000109 0.000532 
 0.038153 0.000117 0.000691 
 0.036655 0.000256 0.001015 
 0.036478 0.000225 0.000091 
 0.038208 0.000105 0.000563 
 0.038080 0.000123 0.000734 
 0.036583 0.000260 0.001011 
 0.036522 0.000219 0.000088 
 0.038240 0.000102 0.000592 
 0.038005 0.000129 0.000780 
 0.036514 0.000263 0.001001 
 0.036572 0.000213 0.000093 
 0.038267 0.000099 0.000619 
 0.037928 0.000136 0.000828 
 0.036447 0.000265 0.000984 
 0.036626 0.000207 0.000105 
 0.038287 0.000096 0.000644 
 0.037848 0.000142 0.000878 
 0.036383 0.000267 0.000963 
 0.036684 0.000201 0.000124 
 0.038302 0.000093 0.000667 
 0.037767 0.000149 0.000928 
 0.036323 0.000268 0.000935 
 0.036745 0.000195 0.000150 
 0.038311 0.000091 0.000690 
 0.037685 0.000156 0.000980 
 0.036266 0.000269 0.000902 
 0.036809 0.000190 0.000183 
 0.038313 0.000090 0.000711 
 0.037602 0.000163 0.001031 
 0.036213 0.000269 0.000864 
 0.036875 0.000184 0.000222 
 0.038310 0.000089 0.000731 
 0.037518 0.000170 0.001083 
 0.036164 0.000269 0.000821 
 0.036942 0.000178 0.000266 
 0.038300 0.000088 0.000751 
 0.037433 0.000177 0.001133 
 0.036119 0.000268 0.000775 
 0.037011 0.000173 0.000315 
 0.038285 0.000088 0.000772 
 0.037348 0.000184 0.001183 
 0.036080 0.000266 0.000725 
 0.037081 0.000167 0.000368 
 0.038264 0.000088 0.000793 
 0.037263 0.000191 0.001230 
 0.036045 0.000264 0.000673 
 0.037150 0.000162 0.000424 
 0.038237 0.000089 0.000815 
 0.037179 0.000198 0.001275 
 0.036015 0.000261 0.000620 
 0.037218 0.000156 0.000483 
 0.038206 0.000090 0.000839 
 0.037094 0.000204 0.001316 
 0.035991 0.000258 0.000567 
 0.037285 0.000151 0.000542 
 0.038169 0.000092 0.000865 
 0.037010 0.000211 0.001354 
 0.035973 0.000255 0.000514 
 0.037350 0.000146 0.000602 
 0.038127 0.000095 0.000893 
 0.036926 0.000217 0.001388 
 0.035960 0.000251 0.000464 
 0.037412 0.000142 0.000662 
 0.038081 0.000097 0.000923 
 0.036843 0.000223 0.001418 
 0.035954 0.000246 0.000416 
 0.037472 0.000137 0.000720 
 0.038030 0.000101 0.000957 
 0.036760 0.000228 0.001442 
 0.035954 0.000242 0.000374 
 0.037527 0.000132 0.000777 
 0.037976 0.000104 0.000993 
 0.036678 0.000233 0.001461 
 0.035961 0.000237 0.000337 
 0.037579 0.000128 0.000831 
 0.037919 0.000108 0.001032 
 0.036598 0.000238 0.001474 
 0.035974 0.000232 0.000307 
 0.037627 0.000124 0.000881 
 0.037858 0.000113 0.001073 
 0.036518 0.000243 0.001481 
 0.035993 0.000227 0.000285 
 0.037669 0.000120 0.000929 
 0.037795 0.000118 0.001118 
 0.036439 0.000247 0.001481 
 0.036018 0.000222 0.000271 
 0.037707 0.000117 0.000973 
 0.037729 0.000123 0.001164 
 0.036362 0.000250 0.001474 
 0.036049 0.000216 0.000266 
 0.037739 0.000113 0.001013 
 0.037661 0.000128 0.001213 
 0.036287 0.000253 0.001461 
 0.036086 0.000211 0.000271 
 0.037766 0.000110 0.001050 
 0.037590 0.000134 0.001264 
 0.036213 0.000256 0.001440 
 0.036128 0.000206 0.000286 
 0.037787 0.000107 0.001084 
 0.037519 0.000139 0.001316 
 0.036141 0.000257 0.001412 
 0.036175 0.000201 0.000311 
 0.037803 0.000105 0.001114 
 0.037446 0.000145 0.001369 
 0.036072 0.000259 0.001377 
 0.036226 0.000196 0.000345 
 0.037812 0.000103 0.001142 
 0.037371 0.000152 0.001423 
 0.036006 0.000260 0.001336 
 0.036281 0.000191 0.000388 
 0.037816 0.000101 0.001168 
 0.037296 0.000158 0.001476 
 0.035942 0.000260 0.001289 
 0.036340 0.000186 0.000440 
 0.037815 0.000099 0.001192 
 0.037219 0.000164 0.001530 
 0.035881 0.000260 0.001235 
 0.036401 0.000181 0.000499 
 0.037808 0.000098 0.001215 
 0.037142 0.000170 0.001582 
 0.035825 0.000259 0.001177 
 0.036464 0.000177 0.000564 
 0.037796 0.000098 0.001237 
 0.037065 0.000176 0.001633 
 0.035772 0.000258 0.001115 
 0.036528 0.000172 0.000635 
 0.037779 0.000098 0.001259 
 0.036986 0.000182 0.001681 
 0.035724 0.000256 0.001049 
 0.036593 0.000168 0.000709 
 0.037757 0.000098 0.001282 
 0.036908 0.000189 0.001727 
 0.035680 0.000253 0.000981 
 0.036658 0.000164 0.000786 
 0.037731 0.000099 0.001306 
 0.036829 0.000195 0.001770 
 0.035641 0.000251 0.000913 
 0.036722 0.000160 0.000865 
 0.037700 0.000100 0.001331 
 0.036749 0.000200 0.001809 
 0.035608 0.000247 0.000845 
 0.036785 0.000156 0.000943 
 0.037665 0.000101 0.001358 
 0.036670 0.000206 0.001845 
 0.035580 0.000244 0.000779 
 0.036845 0.000152 0.001021 
 0.037627 0.000103 0.001387 
 0.036591 0.000211 0.001875 
 0.035558 0.000240 0.000717 
 0.036903 0.000148 0.001096 
 0.037585 0.000106 0.001418 
 0.036511 0.000217 0.001900 
 0.035543 0.000235 0.000659 
 0.036958 0.000144 0.001169 
 0.037539 0.000108 0.001452 
 0.036432 0.000222 0.001919 
 0.035534 0.000231 0.000608 
 0.037010 0.000141 0.001237 
 0.037491 0.000111 0.001488 
 0.036353 0.000226 0.001932 
 0.035531 0.000226 0.000566 
 0.037057 0.000137 0.001301 
 0.037440 0.000115 0.001526 
 0.036275 0.000230 0.001939 
 0.035536 0.000222 0.000532 
 0.037100 0.000134 0.001361 
 0.037386 0.000119 0.001568 
 0.036197 0.000234 0.001938 
 0.035547 0.000217 0.000509 
 0.037139 0.000130 0.001415 
 0.037331 0.000123 0.001611 
 0.036120 0.000238 0.001931 
 0.035564 0.000212 0.000498 
 0.037174 0.000127 0.001465 
 0.037273 0.000127 0.001656 
 0.036043 0.000241 0.001915 
 0.035588 0.000208 0.000498 
 0.037203 0.000124 0.001509 
 0.037214 0.000131 0.001703 
 0.035968 0.000243 0.001892 
 0.035619 0.000204 0.000511 
 0.037228 0.000122 0.001549 
 0.037152 0.000136 0.001752 
 0.035894 0.000245 0.001862 
 0.035654 0.000199 0.000536 
 0.037247 0.000119 0.001584 
 0.037090 0.000141 0.001802 
 0.035821 0.000247 0.001823 
 0.035696 0.000195 0.000573 
 0.037262 0.000117 0.001616 
 0.037026 0.000146 0.001852 
 0.035750 0.000248 0.001777 
 0.035742 0.000192 0.000621 
 0.037272 0.000115 0.001644 
 0.036960 0.000152 0.001903 
 0.035681 0.000249 0.001724 
 0.035792 0.000188 0.000680 
 0.037277 0.000113 0.001670 
 0.036894 0.000157 0.001953 
 0.035614 0.000249 0.001663 
 0.035846 0.000185 0.000749 
 0.037278 0.000111 0.001694 
 0.036827 0.000162 0.002003 
 0.035550 0.000248 0.001596 
 0.035903 0.000181 0.000825 
 0.037274 0.000110 0.001716 
 0.036760 0.000168 0.002051 
 0.035488 0.000247 0.001524 
 0.035962 0.000178 0.000908 
 0.037265 0.000109 0.001737 
 0.036692 0.000173 0.002097 
 0.035430 0.000246 0.001447 
 0.036022 0.000175 0.000996 
 0.037253 0.000109 0.001757 
 0.036623 0.000178 0.002141 
 0.035376 0.000244 0.001367 
 0.036083 0.000172 0.001088 
 0.037236 0.000109 0.001778 
 0.036553 0.000184 0.002182 
 0.035326 0.000241 0.001285 
 0.036144 0.000169 0.001180 
 0.037216 0.000109 0.001800 
 0.036484 0.000189 0.002220 
 0.035281 0.000238 0.001203 
 0.036205 0.000166 0.001273 
 0.037192 0.000110 0.001822 
 0.036413 0.000194 0.002254 
 0.035240 0.000235 0.001121 
 0.036264 0.000163 0.001365 
 0.037164 0.000111 0.001847 
 0.036343 0.000199 0.002283 
 0.035206 0.000231 0.001043 
 0.036323 0.000161 0.001455 
 0.037133 0.000112 0.001873 
 0.036272 0.000203 0.002307 
 0.035177 0.000228 0.000971 
 0.036378 0.000158 0.001541 
 0.037100 0.000114 0.001901 
 0.036201 0.000208 0.002326 
 0.035154 0.000224 0.000904 
 0.036432 0.000155 0.001622 
 0.037063 0.000116 0.001931 
 0.036130 0.000212 0.002339 
 0.035139 0.000220 0.000847 
 0.036482 0.000152 0.001698 
 0.037024 0.000118 0.001963 
 0.036058 0.000216 0.002345 
 0.035129 0.000216 0.000800 
 0.036530 0.000149 0.001769 
 0.036983 0.000121 0.001998 
 0.035987 0.000220 0.002345 
 0.035127 0.000212 0.000765 
 0.036573 0.000146 0.001833 
 0.036940 0.000124 0.002035 
 0.035915 0.000223 0.002337 
 0.035132 0.000208 0.000742 
 0.036613 0.000143 0.001891 
 0.036895 0.000127 0.002073 
 0.035843 0.000226 0.002322 
 0.035143 0.000205 0.000734 
 0.036649 0.000140 0.001943 
 0.036849 0.000131 0.002113 
 0.035771 0.000229 0.002298 
 0.035162 0.000201 0.000740 
 0.036681 0.000138 0.001990 
 0.036801 0.000134 0.002154 
 0.035699 0.000231 0.002266 
 0.035186 0.000198 0.000760 
 0.036708 0.000135 0.002030 
 0.036752 0.000138 0.002197 
 0.035628 0.000233 0.002225 
 0.035217 0.000196 0.000794 
 0.036732 0.000132 0.002066 
 0.036701 0.000142 0.002239 
 0.035557 0.000234 0.002176 
 0.035254 0.000193 0.000843 
 0.036751 0.000130 0.002096 
 0.036650 0.000146 0.002282 
 0.035487 0.000235 0.002118 
 0.035295 0.000191 0.000903 
 0.036766 0.000128 0.002123 
 0.036599 0.000150 0.002325 
 0.035417 0.000235 0.002052 
 0.035341 0.000188 0.000975 
 0.036776 0.000126 0.002146 
 0.036547 0.000155 0.002367 
 0.035350 0.000235 0.001979 
 0.035392 0.000186 0.001058 
 0.036783 0.000124 0.002167 
 0.036493 0.000159 0.002407 
 0.035284 0.000234 0.001899 
 0.035445 0.000184 0.001148 
 0.036786 0.000123 0.002185 
 0.036440 0.000163 0.002446 
 0.035220 0.000233 0.001813 
 0.035501 0.000183 0.001244 
 0.036784 0.000122 0.002203 
 0.036386 0.000167 0.002484 
 0.035159 0.000232 0.001722 
 0.035559 0.000181 0.001345 
 0.036780 0.000121 0.002219 
 0.036331 0.000172 0.002518 
 0.035102 0.000230 0.001629 
 0.035619 0.000179 0.001449 
 0.036771 0.000120 0.002235 
 0.036276 0.000176 0.002550 
 0.035048 0.000228 0.001534 
 0.035679 0.000177 0.001553 
 0.036760 0.000120 0.002251 
 0.036220 0.000180 0.002578 
 0.034998 0.000225 0.001439 
 0.035740 0.000176 0.001657 
 0.036745 0.000120 0.002268 
 0.036162 0.000184 0.002603 
 0.034953 0.000222 0.001347 
 0.035799 0.000174 0.001758 
 0.036728 0.000121 0.002286 
 0.036105 0.000188 0.002623 
 0.034914 0.000220 0.001259 
 0.035858 0.000172 0.001855 
 0.036708 0.000122 0.002305 
 0.036046 0.000192 0.002638 
 0.034880 0.000216 0.001178 
 0.035915 0.000170 0.001947 
 0.036686 0.000123 0.002326 
 0.035986 0.000196 0.002648 
 0.034852 0.000213 0.001106 
 0.035970 0.000167 0.002034 
 0.036662 0.000124 0.002347 
 0.035924 0.000199 0.002652 
 0.034831 0.000210 0.001044 
 0.036023 0.000165 0.002114 
 0.036636 0.000125 0.002370 
 0.035862 0.000203 0.002649 
 0.034816 0.000207 0.000995 
 0.036073 0.000163 0.002186 
 0.036609 0.000127 0.002395 
 0.035799 0.000206 0.002639 
 0.034809 0.000204 0.000959 
 0.036120 0.000160 0.002251 
 0.036581 0.000129 0.002420 
 0.035734 0.000209 0.002621 
 0.034808 0.000202 0.000939 
 0.036163 0.000158 0.002309 
 0.036551 0.000131 0.002447 
 0.035669 0.000211 0.002595 
 0.034815 0.000200 0.000933 
 0.036203 0.000155 0.002359 
 0.036520 0.000133 0.002474 
 0.035602 0.000214 0.002560 
 0.034828 0.000198 0.000944 
 0.036240 0.000153 0.002402 
 0.036489 0.000136 0.002502 
 0.035535 0.000216 0.002517 
 0.034849 0.000196 0.000971 
 0.036272 0.000150 0.002439 
 0.036457 0.000138 0.002530 
 0.035467 0.000217 0.002465 
 0.034875 0.000194 0.001013 
 0.036302 0.000148 0.002469 
 0.036424 0.000141 0.002559 
 0.035399 0.000219 0.002404 
 0.034908 0.000193 0.001070 
 0.036327 0.000145 0.002494 
 0.036390 0.000144 0.002587 
 0.035332 0.000220 0.002334 
 0.034947 0.000192 0.001140 
 0.036349 0.000143 0.002515 
 0.036356 0.000147 0.002615 
 0.035264 0.000220 0.002257 
 0.034990 0.000191 0.001222 
 0.036367 0.000141 0.002531 
 0.036321 0.000149 0.002642 
 0.035198 0.000220 0.002171 
 0.035038 0.000191 0.001313 
 0.036382 0.000139 0.002545 
 0.036285 0.000152 0.002668 
 0.035132 0.000220 0.002080 
 0.035090 0.000190 0.001413 
 0.036394 0.000137 0.002555 
 0.036247 0.000156 0.002693 
 0.035068 0.000219 0.001982 
 0.035145 0.000190 0.001518 
 0.036403 0.000136 0.002564 
 0.036209 0.000159 0.002717 
 0.035007 0.000218 0.001881 
 0.035202 0.000189 0.001626 
 0.036409 0.000134 0.002571 
 0.036170 0.000162 0.002738 
 0.034948 0.000217 0.001777 
 0.035262 0.000189 0.001737 
 0.036412 0.000133 0.002577 
 0.036129 0.000165 0.002757 
 0.034892 0.000215 0.001673 
 0.035322 0.000188 0.001846 
 0.036414 0.000132 0.002583 
 0.036086 0.000168 0.002773 
 0.034840 0.000213 0.001570 
 0.035383 0.000187 0.001954 
 0.036413 0.000132 0.002588 
 0.036042 0.000171 0.002786 
 0.034792 0.000211 0.001471 
 0.035443 0.000186 0.002057 
 0.036411 0.000131 0.002594 
 0.035996 0.000175 0.002794 
 0.034749 0.000209 0.001378 
 0.035503 0.000185 0.002155 
 0.036406 0.000131 0.002599 
 0.035949 0.000178 0.002798 
 0.034712 0.000207 0.001292 
 0.035563 0.000184 0.002246 
 0.036401 0.000131 0.002606 
 0.035900 0.000181 0.002797 
 0.034680 0.000204 0.001217 
 0.035620 0.000182 0.002331 
 0.036394 0.000131 0.002612 
 0.035849 0.000184 0.002791 
 0.034655 0.000203 0.001153 
 0.035676 0.000181 0.002407 
 0.036386 0.000131 0.002620 
 0.035797 0.000187 0.002778 
 0.034636 0.000201 0.001104 
 0.035729 0.000179 0.002475 
 0.036376 0.000131 0.002628 
 0.035743 0.000190 0.002757 
 0.034625 0.000199 0.001069 
 0.035781 0.000177 0.002535 
 0.036366 0.000132 0.002637 
 0.035687 0.000193 0.002730 
 0.034620 0.000198 0.001051 
 0.035829 0.000174 0.002586 
 0.036355 0.000133 0.002647 
 0.035629 0.000195 0.002694 
 0.034623 0.000197 0.001049 
 0.035875 0.000172 0.002630 
 0.036343 0.000133 0.002657 
 0.035570 0.000198 0.002651 
 0.034632 0.000196 0.001065 
 0.035918 0.000169 0.002666 
 0.036330 0.000135 0.002669 
 0.035510 0.000200 0.002599 
 0.034649 0.000196 0.001097 
 0.035959 0.000167 0.002695 
 0.036316 0.000136 0.002680 
 0.035448 0.000202 0.002538 
 0.034672 0.000196 0.001144 
 0.035996 0.000164 0.002718 
 0.036301 0.000137 0.002693 
 0.035385 0.000203 0.002468 
 0.034702 0.000196 0.001207 
 0.036032 0.000161 0.002734 
 0.036285 0.000139 0.002705 
 0.035322 0.000204 0.002390 
 0.034738 0.000197 0.001282 
 0.036064 0.000159 0.002746 
 0.036268 0.000140 0.002717 
 0.035258 0.000205 0.002305 
 0.034779 0.000197 0.001369 
 0.036094 0.000156 0.002754 
 0.036249 0.000142 0.002730 
 0.035195 0.000205 0.002212 
 0.034825 0.000198 0.001464 
 0.036122 0.000154 0.002757 
 0.036229 0.000144 0.002742 
 0.035132 0.000205 0.002113 
 0.034876 0.000199 0.001567 
 0.036147 0.000151 0.002758 
 0.036208 0.000146 0.002753 
 0.035069 0.000205 0.002009 
 0.034929 0.000200 0.001674 
 0.036171 0.000149 0.002756 
 0.036185 0.000148 0.002764 
 0.035009 0.000205 0.001902 
 0.034986 0.000201 0.001784 
 0.036192 0.000147 0.002752 
 0.036161 0.000150 0.002773 
 0.034950 0.000204 0.001793 
 0.035045 0.000201 0.001894 
 0.036212 0.000145 0.002746 
 0.036135 0.000153 0.002780 
 0.034893 0.000203 0.001684 
 0.035106 0.000201 0.002002 
 0.036230 0.000143 0.002739 
 0.036108 0.000155 0.002785 
 0.034840 0.000202 0.001577 
 0.035168 0.000201 0.002107 
 0.036246 0.000141 0.002731 
 0.036078 0.000158 0.002787 
 0.034791 0.000201 0.001475 
 0.035231 0.000201 0.002207 
 0.036261 0.000140 0.002723 
 0.036046 0.000161 0.002786 
 0.034746 0.000200 0.001380 
 0.035294 0.000200 0.002300 
 0.036275 0.000138 0.002714 
 0.036013 0.000163 0.002781 
 0.034706 0.000198 0.001294 
 0.035356 0.000200 0.002387 
 0.036287 0.000137 0.002706 
 0.035976 0.000166 0.002771 
 0.034672 0.000198 0.001219 
 0.035418 0.000198 0.002466 
 0.036298 0.000136 0.002698 
 0.035938 0.000169 0.002755 
 0.034643 0.000197 0.001157 
 0.035479 0.000197 0.002536 
 0.036308 0.000135 0.002690 
 0.035896 0.000171 0.002734 
 0.034621 0.000197 0.001110 
 0.035538 0.000195 0.002598 
 0.036317 0.000134 0.002683 
 0.035853 0.000174 0.002707 
 0.034606 0.000196 0.001078 
 0.035596 0.000193 0.002652 
 0.036325 0.000133 0.002676 
 0.035807 0.000177 0.002672 
 0.034598 0.000197 0.001063 
 0.035653 0.000191 0.002697 
 0.036332 0.000133 0.002671 
 0.035759 0.000179 0.002630 
 0.034597 0.000197 0.001066 
 0.035708 0.000188 0.002734 
 0.036337 0.000132 0.002666 
 0.035707 0.000181 0.002579 
 0.034603 0.000198 0.001085 
 0.035761 0.000186 0.002763 
 0.036343 0.000132 0.002661 
 0.035655 0.000183 0.002520 
 0.034617 0.000199 0.001120 
 0.035812 0.000183 0.002784 
 0.036346 0.000132 0.002658 
 0.035599 0.000185 0.002453 
 0.034637 0.000201 0.001171 
 0.035861 0.000180 0.002799 
 0.036349 0.000132 0.002654 
 0.035542 0.000187 0.002377 
 0.034664 0.000203 0.001236 
 0.035909 0.000177 0.002808 
 0.036351 0.000133 0.002652 
 0.035483 0.000188 0.002294 
 0.034697 0.000204 0.001313 
 0.035954 0.000174 0.002812 
 0.036352 0.000133 0.002650 
 0.035424 0.000190 0.002202 
 0.034735 0.000206 0.001400 
 0.035998 0.000171 0.002810 
 0.036351 0.000134 0.002648 
 0.035363 0.000190 0.002105 
 0.034779 0.000208 0.001495 
 0.036039 0.000168 0.002804 
 0.036349 0.000135 0.002647 
 0.035301 0.000191 0.002001 
 0.034828 0.000210 0.001596 
 0.036079 0.000164 0.002794 
 0.036344 0.000136 0.002645 
 0.035240 0.000192 0.001894 
 0.034881 0.000212 0.001700 
 0.036118 0.000161 0.002781 
 0.036339 0.000137 0.002643 
 0.035180 0.000192 0.001784 
 0.034937 0.000213 0.001806 
 0.036155 0.000158 0.002765 
 0.036331 0.000138 0.002640 
 0.035121 0.000192 0.001673 
 0.034997 0.000214 0.001912 
 0.036190 0.000156 0.002747 
 0.036321 0.000140 0.002635 
 0.035064 0.000192 0.001564 
 0.035058 0.000215 0.002015 
 0.036223 0.000153 0.002728 
 0.036308 0.000142 0.002629 
 0.035010 0.000192 0.001458 
 0.035122 0.000216 0.002114 
 0.036256 0.000150 0.002706 
 0.036292 0.000143 0.002621 
 0.034959 0.000193 0.001358 
 0.035187 0.000216 0.002208 
 0.036288 0.000147 0.002684 
 0.036274 0.000145 0.002610 
 0.034912 0.000193 0.001265 
 0.035253 0.000216 0.002295 
 0.036318 0.000145 0.002661 
 0.036253 0.000148 0.002596 
 0.034869 0.000193 0.001183 
 0.035320 0.000215 0.002375 
 0.036347 0.000142 0.002638 
 0.036228 0.000150 0.002577 
 0.034832 0.000194 0.001112 
 0.035387 0.000214 0.002446 
 0.036376 0.000140 0.002614 
 0.036200 0.000152 0.002553 
 0.034801 0.000195 0.001055 
 0.035453 0.000213 0.002509 
 0.036404 0.000138 0.002590 
 0.036168 0.000155 0.002524 
 0.034776 0.000196 0.001013 
 0.035520 0.000211 0.002563 
 0.036431 0.000136 0.002566 
 0.036133 0.000157 0.002489 
 0.034757 0.000197 0.000986 
 0.035585 0.000209 0.002609 
 0.036457 0.000134 0.002543 
 0.036095 0.000160 0.002446 
 0.034746 0.000199 0.000975 
